business_id,train_interaction_count
EX-ioSwVMafEBVt-xIzcxA,61
EYc-VtaD12M38OBnqFS32g,26
E_DS3V_JY1caD1FU1ys2bA,57
E_TWqkEwtzwhrRtyDIU2nw,55
EdopUxxfxqEA79Vcy_dT3g,268
EekwCjDqa9VT6Kq_aVE_0Q,243
Ei0wJeADbNtwvA9CrvknJw,37
EoXPPhjf617rKvEtJ-gssw,37
ErCpFI7z3eJc-Gun0tWVZA,27
EsQZIf_5Typ-plWtOr0DgA,77
EwfTbC1G-_v9zB-faA5x0g,132
EzjysPg2-lVX1E0ibStUXw,437
Ezul-y-trSK8EHtcv40itQ,111
F0v0inbX8fjtBAEk1IUXng,56
FCq6IgIgS6VfuJe2T01GeA,27
FGglPog_31NFIk1uISYNew,10
FHiltqmqYGnE0Y1NM9ZZYA,23
FS18LbRq7vcyKQZw0bpFRQ,11
FUMp1kmo3ix5BstG-OW-8Q,23
FotR6jku5WWtm8THC4T7ig,33
Fr8R7mWsU-NMs_RxOdj6EQ,25
FuyZvn7OxiJnUIXoaRnriw,52
G1PbNo1yYxAu7G6b6sXZiw,95
G1q1IeNbiRJL5bReBLFdzQ,93
G4mEyZGeS_4JOuAQWg2dJA,35
GEL_vUHipc20TvmIRh-33Q,106
GJI1ITRdwr6Ov3GVKOTZcQ,84
GKohndn_sMk2nWCh1jkAfg,163
GO_skt70UblyW4gYss2-EQ,283
GR7eQKhHRbVWpzRsCAMfEA,36
GUMVStVaJfWmCIpQA4TtHg,547
GUzVgl-dYDyvCULv2CrZEA,102
GXXbsAsNLGuLYTQKHb0XMw,277
G_h3OH7YLOH0iqW4YQU2jQ,12
GaDat3DWr99YcWhPFRA5ZA,75
GaDeCypnvJKZBbv35hcpyg,60
Gd6yIH-qhf9uCdtUWs382g,12
GeLIGSZSobCDxi6lvZr6mQ,15
GfIk-0bOXYDR8yXZkDCM0Q,110
GiSzaf49ouPSo4UGmeFgsg,74
Gj5G0asdNZILROHEUEF-iQ,10
GoYSJ-YY-YwbxdgasHuq-Q,1264
Gx6VfCz3OTtcQYfsMucMGA,38
Gx8lLXUrtwJP2Kh95WZNBg,86
Gy6tBn6lrf4AN2Gr1I8Oyg,119
H02FqKUcGXgZ8I-gI4CClw,50
H2c5e7PfcCg9f9Ew19-xRw,26
H8IhwR4niiBdIhJp-7fx-w,41
HCN3XWVqv04fws8vkC4H7w,154
HFuAKE0uZ-frIMjroeA-cA,100
HHBbetQ-XRQYJprT5Qp9jw,120
HHKK6IAvrQrZnw3wmYmjPA,99
HJRpJsw7eSyKB4Wgbq5TNw,12
HPVpxcwDVjgZatc4M8bEnw,50
HS5CfzQ_gOJHgqwtv9rvNQ,318
HTDpe_9wVAch0kRZtRmAvQ,153
HUvd-1wcHrVftpX6OjiN-A,11
Hfv00bSvms_YLkJyQ5aC1w,13
Hihrbl62a7Y6I9ca0Jm1Uw,67
HpCsADSPPSoCghfcZeT55w,281
HqmZoAaakehNqnb5mtwcow,17
Hr6aM0s-woIJaW6DJSbvNQ,584
HszIFq0D6aZKJwW2hVwWLw,13
Hu5fC_pfgZ6O1LTPwLQQ9w,159
HuDNHqKv9n1mWpe4BqCnwA,54
I8IPPZvEPdb_xG0nGIMyjA,316
IAgeKx3Z3_JqMjcAOCy2dQ,289
IGxrAQcqw8Mr1x9WLXQsNA,729
IHcwZXi-0x3dUDH7R8YA5Q,18
IKF8XeK93NsQxrXQvdGZmA,235
IXRSMV7U5D0sYJvArEbm5g,162
Id0a0tIcGxaajMtxkQrwgQ,10
IiatvDg0R1qwPtKPmSOdlQ,28
IpjTei0uwlT-bSQg-19m9Q,12
Ipx423BSHRNBXuMwUHBxqw,33
Ix-NE3bXbn_rKCTbNM2HEw,33
Ix_88gFalSxSCsz5Fbnl7A,193
Izml8vnd3ndJ__ocSu37Vg,129
J-6zITFsxeTL3wLBeDDSWg,34
J8UPVO_FTALzvJ0tlMdr8w,99
JDv3h1xRFIW8fXckqgTdRg,475
JESH2uerIEORvVSmtZwYVQ,142
JHgfIjfB_C5LH3r7e8hV3g,34
JJf5kraABYVEHFX4b3I2rA,19
JNHEadNYIm5eY_4lTjmISQ,49
JXHEyz6h5xl5Xd2ZpmXceQ,18
Jbm9hgnWZGPtWEf-_iNilg,111
Jdu628pzztBv0gzQ-FC3NQ,46
JfcqdhFeK3GLSiAIl7A8yw,18
JhAyG4TYH9sFGVGhxjHsSQ,9
Jk2UFmtR6CQO0EIy8RLtyw,132
JomDoQafikclSVVCPkWjnA,302
Jxc2zxU6R2zSHlNEFD8Bvw,25
Jy3-BMdpLm-ST5nbsVeYHw,9
K-t2yan_iLwcxYf7-1Or5w,145
K6rN4W4ErLVItpH_nIZncg,61
KDplhtRYnHOCnuIjIGR8fA,482
KOGYT5fzVLYRkrn3I1t3CA,18
KYPhGJIibu_7ePIX4HNs6A,276
KZ2V1ZPnrwoT0zcJunyIQw,262
KZyyoQ_nxLMyzO4d_Ts-NQ,105
KjdGQMxhgW25Fn_A-DNY4w,12
KmL7ZYTS5xvbnI5veNZ0uw,20
Ko6WrkU-vUngOIJG_isrzA,133
Kt4NZ9IXvRCHI8qvV0h8qg,139
KwZmVtzEuUsqNJDIvToqCQ,50
L7wxpQOteDpED0zcn4hsHQ,62
LCrT-HiIYiTzW7tpxuiTZQ,34
LJsEHbJIqfjDwX5ODrP7Hw,9
LM54ufrINJWoTN5imV8Etw,1558
LOERTipUKUhDq6BayAXqUg,92
LSGDvJrw_sWQQ9P-fFPhaQ,39
LVteL0Rnh2E_yOFCLJUPhg,86
L_Rwy6oSAnMUY3NCDspxmA,340
LeSTO9HFrXpsr_RV_GuLTQ,24
Li7WVJmLImFCfuAAMj5fsA,45
LkasU7-347mpSm3erAQHyA,241
Lv1GgMxKIpATo307UMA2Vg,17
LxM8hN8jRG0rGhlDJhd8XA,10
Lxj_xf86x2GFPP8FG0_5tg,99
Ly1mDMeZh3Ih2QI46mE0Iw,35
MCSyG3ndsNFJN-F9MQWM0A,33
MOebeaXAb5uiL0BUI1AmFA,67
MOqxUxYiMXCdwhO6Oe-8Ow,16
MQx5FybfhdY8T989WhTl_g,30
MYZuMWSZ9-1q-_1fbWfvow,154
M_EpyAH1CZZVlhxfYBLOqg,564
M_pU-EdKSa3npy97cmO_5Q,34
Ma9FrtHwHi6KgtwEbQyXTA,30
MdqvcsCUSig-0ga4ioxn7g,124
MdsVuBBATS0-TZhPAdzMHA,18
MnB5oYCBXbiF8VkIiyU44A,55
My0ztUgvsTJhUhSBjI8F5g,80
MzQwSC1JAZFBpN--SqrpGw,125
NBZCLHsYglM6jc4_G8K_bw,15
NKcEhIgXDxH0bhWryfN0Mg,16
NZ456aDOWwZQYQknRcM4rw,17
NjIJB0wNbYXg4MTlGGjTmA,47
NmzXH-HdWp-Sxdfnw3imUQ,11
NvOMeOZp6SC702ZqOLM4Cg,85
NyvD8Rr2T63XqC3gN-UCYA,40
O0bb5FOiUSiLbyKN8DR9tw,30
O7l6SYxKM5Skl7i-JsRJ1g,136
O9U5qKQRh2goWjo_LYCfyQ,18
OH6Q425VX0lUOw9k9Wx93w,19
OPHGs4-Lm5b24TVToalq6Q,33
OTNPMzKPb8LVQxX3fXJaqw,117
OUmZYqNbOj-ZgVsnWH8-0g,46
OV99XlJv_jrAW-SDvs7OUw,24
OW4FSNBq3UAzC6gUK_xDGw,93
OYCMbxOnPRTfyDKIhnIV2A,172
Of3xjnH-jwwfZule44ihOg,292
Og32VlJ-InIa6y_O9cgR8Q,53
OjM_Q540jV0AHKCLOX7gHA,142
Oun4NN-u5yiHIxDqtJnxgA,527
OwGM27Rr6cjByiHzL_NJYQ,14
P0QE-Q6kUqU_ydmHCIsAJg,24
P1DkSlegzHKdxJAXe0QevA,40
P2Lm1g_RztvIaH4daQsXoQ,416
PLCkzbVa1JXpc87SoHiOgQ,23
PPEjKBvE2lV6JNUVnSHkFA,140
PPjb-hFfmyE9uVj-zm5L8w,9
PRmGQsldPV7I5uZhEEymyw,12
PW1lvT2bJCg8cH0ClgWnBg,56
PYUI1OJVksGUbCrteU68bw,389
PcbJHYd9Lu_mL42_z1dAzw,108
PmdNRZ2Xrk23ek6EY_mZ-g,92
PnLPuCfVFYZPbapKSpzKZQ,93
Ptq4bgynZgnqgyx2FQbVWw,75
Pw77mNz6cso9quMp2NwaiA,61
PxG1rLAfbvtoAWrsq5Rhog,136
PxhAaIaM_VmcUSTQqG5OWA,39
Q0pFg3ri7kt9xIxxXh7-RQ,289
Q2ovEKNEIarxX67c9u2mIA,12
QAfl3MUVyh_LMCKTl3Q4Nw,9
QEASjhfyCwbyQD2f557StA,28
QHOim2XPDxt_752IDXvmrA,196
QIEajLDnaNgFrCHWmiXCaQ,59
QK9s-Chx69_U-M2gsPb3Gw,273
QOMnxrPAMZqKZ7liT21CdQ,49
QQicdJerPw6x4fcDdZw9gQ,45
QUtM06FGp9MyvAEzjPwbBQ,41
QVcSv47o1DT-lF4vBsQizQ,303
QXGnmsKYANxOyZBqM-zlJA,444
QZLOM3T6xl7y1Q6zqoqHWg,26
Qd8J4y-NmCkhbIbFjLByXg,133
QkOLTKmHsr2sDWlKxNuvCw,126
QpfFe76H-VCCYvA8qUABrA,14
Qt-yEn_BymopCRwkSJEW2g,13
QwetkaAuAhXMaA3lYkSqoQ,13
QyWxTsVvvqSEpU1KNblRbQ,34
R17gwW6zn9ilslbdvKdgsg,1317
R5nUF6qAi1tfXI0d_66nHA,19
RBCtHLVvc230q8zkRWIoyQ,164
REiAM73RkOxFqCVlEFiRWA,690
RI33oswGDkIsc0fuQ8GzjA,185
RQFk8wIcPZqfU4WL0XGCjw,125
RVUA10GgsZCJpgEoPAKwdw,29
RXh8dnA0yZzGmRNrxgDgmg,11
RhtWU4tTmfzC-715ltmv5Q,11
RjISdNawGnpjsewMTSGgsA,54
Rk7WpAeDuEj85ULgWk3xhQ,42
RrqRin8BYGrTlJbCDwtLzA,51
RsvdfZ53KZN-IHwwAM1IOA,17
Rtax3cbGkOlDISWD8KXinA,28
RuT4UXoJEtNGwzeZ0igeNQ,124
S1FwTmCAwv5ulu5gToWi_w,292
S6q5t-TGc_je8ssh06zTYw,157
S87Cro7bxdUaoTJRuOZSPg,18
SIoCIxjn4jLt2O-4DajWJw,452
SOthFmZo46P9Jnbzgzn0pA,66
SVd-qPuYJJ0c8EbhII2q6Q,27
SXQWqc8gJWaM3M1_1e90tg,43
SsdCrUeZlHqqGOWTfZ95Cw,262
StvwzSjNX5Aki0yBafTcmA,35
Su0N7Lv_8AiV8xaV81WrVg,53
SvymuQGYaUSqXmvh5HiPLg,113
Sw8rvE6SwsbeniT3aGUJZQ,48
T0qzsFxkHK9w1afnmns4fw,99
T14HIlV-byD9A_qpBmaKgA,64
T72tpiOTqLPOwuXTgDWxnQ,70
TE6dQr_mTEoQp2GkypB9yg,13
TFnGJlA5l_HDdzGDkNTdTA,231
TWk5EC3H8FT9J3VpfmWWfw,118
TkjhBKKptIu-7xJb-Oxy4Q,14
TlE4OrfOb0ydIfSQSQIyfQ,35
U1bcnz2obSJ7TuVlDABSAQ,12
U3cgoW533NMhBthVOA0tNA,43
U4F7qYg2ORdgWWDPZhowug,36
UFNpCQq1_eLnP1oSjMkRCA,59
UMpnAG62H99at_y-J1T1tg,21
UNWb37aMC3nuWdszceGMxg,107
UOzygOSJxEmfPVzNWc4qNA,14
USqzbsoYJInPPOnkcFWGWg,10
UTVvCIMgSAbUx2stCRAJzQ,27
UTm85DD1C_GMNrDzJVT9nA,19
UXOji-MYsS0SL_0ccTjbKQ,42
UdcLHHBRIxtelgbKBnhitA,349
UeganzGWqaNgDC_jHWW_qQ,18
UgRHq7iXBR1skdJnnyT3Bg,20
UiuYQTP-oxhEd01qpjQszw,169
UmrkBqWwGD8rFiYPoawmoA,9
Ur2C_YaqewfR3QWaWtJy3w,66
UrYsjkCWx21pn1arrYq9iA,36
UtibXZzwJekiDzwys4I19A,20
UvGiBbey4LfRNLDDyJ1MTA,189
V25Cq5aXcWt5ZAL5dkIQCQ,47
V66EXhrxKanesMhoOqsORw,176
V7TaLZ5EB94hqRIZ1_xjGQ,140
V9pSmHb0c-9SSqx5GJbYPg,259
VCcRIwKQPhfS3LOWnhPx3Q,81
VF-xxQsEeWYwdqiGVC7L0Q,50
VI4p14GU7lf8mvztZzs9Xw,9
VN_ZDpbJ3R6F-xOJ-ndr6Q,41
VQaIkoE4CslcvNC-4qxLiA,11
VSDdUwXktnvL_O0meKv7MQ,234
VSc5hpsT_CCt_Hvj92mbPg,50
VZFQS0SXzXPuxISbAgIVBA,160
Vd0YOj5GVv-Nxeo06HCfjA,32
Vnagnur1os0ZduOpvDH27A,415
VpnEe2jpty_M5eDMqSvZng,38
VtI_Pm7UjwZjxwsA-uBmWQ,22
VvqYQ98FjO0iYpKHgu91fw,170
VwVWLrakjfdXZjGwU4btgg,59
Vz6yll4aN3vovdMcGT7L6g,203
W6k6b-bUaX0goySzl-zgTg,125
W7S0G6eLDFSoxVBpaU33Rg,29
WAiKFc7fEE6v9eJUzuQAqw,110
WDm-Z705Wp93k-46PN_g9Q,234
WGfnSTCWAzk1xqtkJVB7RA,200
WHzeDa97M_eU1FEZaLJ_tw,18
WIYMl1aBJpCS1ed1e53GGw,35
WdS2zyg6lJNeTLMIvkmWAQ,255
WetGZHi6Q_A-zxujdzjVJg,119
WeylzLacbhVyhnWAbUJ4SA,146
WllnLf3kBK5lGyPoKWICXQ,91
WmYTH7lcDV-eikAlC2UXcQ,10
WnT9NIzQgLlILjPT0kEcsQ,30
WoPrxjeABHKqBajEEW4HyQ,25
Wpw0OPtHXKo5OUGmY1rcSQ,60
Wtr51cNrv1pYyIRg_IawYQ,428
Wx2L1IX7pN9Nom6Lb8PqNA,25
X3NS8516o015Z1zcOwrqmQ,138
X4M96ni5ay9ZmqWbgQxGZw,12
X7TvrNg6jY1Q0JHJXjlQ2g,34
XBdaG2kQ2Iz9VNGPZokjYg,99
XF4C6O4HWhUipPiRfjtqww,20
XHr3rn4BhvPomAlr7YePiQ,30
XJilSa4Dl_kqDoTnsVPFUA,78
XJnTY0wG45x9GBrgfNpkCw,550
XNmR74MDEJfIiEYIbKgqaA,90
XNqXFyK0vUSBa7Fk8Lv_lQ,37
XTVlIRK2X9XYGCv-1OiaFw,41
Xk0S3pykXk65CrvvtwqNEw,24
Xkdu_37aNqJxilh9XQSmEA,50
XsfuqDqw9eOaQ_2FCv5MuQ,354
XuO9tZt0mEJeawrrt0R52g,63
XxvGmAlvZE-8cjDZF_39nA,14
XyR_5dGY1-SqPUQ48_6R0w,13
Y0I8efE0ryP1--p4NK_rbA,228
YA4OQvZFowHG4_78xis7sg,31
YBak8o0xCiNN4sXr3izLbg,488
YDisPepPeWeELiVGycxOlw,115
YKWo9g1-uHJv5-NDWh4uUA,47
YOqnRHASr8ensibyqqFmSQ,12
YZK7wxr7pmkc9h2hRlpX0A,12
YeJAxQZMvD0YldaDu4rQaQ,31
YiKhw6n1lrHrFwuY0Non7Q,90
Yu_QofgDAjn__QsMi5Wudg,222
YxObfIypwDrJ8TbwLkqwEw,34
Z0VmjWiD6t-n1_YBsYVFCQ,41
Z1BXJmTyQKhJ-C4lCBpAZQ,50
Z1whpjCi-3RiuBPUtdK44A,22
ZItR6OeBp4MX2LjqCS7TFw,17
ZNB73mij2iG0wfbXBazQdw,130
ZYRul0i1bhOjirHED6Kd0w,159
ZbsH2tXBjA-3v973ZsAZ_w,20
Zc5KhfYODgRQWBi8JA7nbQ,16
Zk_GdMMPgEfKUECCxAxvwQ,22
ZufSfqQ4RfUk4RAQgnlc0Q,270
ZwkdQGbg27T1jtFSP6-ggw,93
Zwyimxd54QZ_2cykFDJ_VA,58
_FQ-nrR--8Q1O1sYxefNug,19
_J_qd4JPH4Gtetv-Ta6W_A,175
_OScyXrme3hW0I0eAv0yOQ,125
_PundYs-vjo7ELl8lh264A,47
__4gkf_0UJW78rkRzFm6Gw,54
_bEvzJhjkel_mu6nO4-M4w,18
_hWHXbRKS3kD75PmoW0F0g,38
_msFUghqBbYNmO8grFJNAQ,15
_n539Sga7PCvHQs--a4qkA,256
_qTgNBEvVhcXD1lHksz8RQ,67
_snyGj46oghIWXSDcrxq1A,10
_wcOVX6PPvhXGMpUa2Ij8A,293
a7_KZUJknqRA4DHQ3j9ofA,66
a7__VvDjHpgpncosFsYArA,117
a91F98AJr1tvjefU4eRv6w,14
aG7LRLXT9iLh59QT-2gaTw,55
aLJN5-DBnNM2C7FjPPQA2A,51
aNIqkFQYtBieV7NX3343ag,43
aYX4LNXDU3rlvpXgpa5QWA,67
aduPqegPuD0amg0dXtxBgA,189
afsP-p_pr4ikrboB5MtUzQ,12
ahe0FLpwndB3E6uszBe23A,10
